形象,xíngxiàng,image,cmn-0380bb26.mp3," image, image de, d'image, Image en"
修,xiū,réparation,cmn-03999df6.mp3," réparation, et réparation, Repair, réfection, de réparation"
老大爷,lǎodàye,grand-père,cmn-03dd3353.mp3," grand-père, Grandfather"
关键,guānjiàn,clé,cmn-03fadfda.mp3," clé, de clé, essentiel, clef, clé de"
但,dàn,mais,cmn-041a578e.mp3," mais, Cependant"
语音,yǔyīn,voix,cmn-04216e1f.mp3," voix, exprimer, parole, ton, de voix"
责任,zérèn,responsabilité,cmn-04254578.mp3," responsabilité, responsabilité de, incombe, de responsabilité, la responsabilité"
实用,shíyòng,pratique,cmn-044e3e13.mp3," pratique, la pratique, concrète, Practical"
年青,niánqīng,jeune,cmn-0451752a.mp3," jeune, jeune homme, jeunes, du Jeune"
损失,sǔnshī,perte,cmn-04ae3451.mp3," perte, Perte de, la perte, de perte, Loss"
挂号,guàhào,inscrit,cmn-04aecaff.mp3," inscrit, Date d'inscription, Enregistré, Enregistrée, d'inscription"
移动,yídòng,mobile,cmn-04bf49d4.mp3," mobile, portable, Tél, Mobil, mobiles"
象,xiàng,comme,cmn-04bf548d.mp3," comme, l'instar, Like, analogue, instar"
买卖,mǎimài,entreprise,cmn-04da1ef4.mp3," entreprise, affaires, d'affaires, d'entreprise, affaire"
工艺品,gōngyìpǐn,artisanat,cmn-04dc6eab.mp3," artisanat, Crafts, Artisanat à, bricolage, Artisans"
周到,zhōudao,méditatif,cmn-04e0a75c.mp3," méditatif, pensif, réfléchi, Réfléchie"
相,xiāng,phase,cmn-04e37758.mp3," phase, phase de, de Phase, de la phase, la phase"
逛,guàng,visite,cmn-052ce0ba.mp3," visite, visiter, séjour, Consultez, Visit"
傻,shǎ,stupide,cmn-056e5b94.mp3," stupide, de stupide, idiot, imbécile, bête"
级,jí,niveau,cmn-05746f4e.mp3," niveau, Degré, Level, de niveau, le niveau"
运用,yùnyòng,application,cmn-058fe4cc.mp3," application, demande, d'application, applications, de demande"
制造,zhìzào,fabrication,cmn-05a2110b.mp3," fabrication, Faire, Faire des, faisant, Faire de"
先进,xiānjìn,avancé,cmn-05d1f307.mp3," avancé, Avancée, avancéSystème, détaillée, avancées"
校长,xiàozhǎng,principal,cmn-05f483a7.mp3," principal, commettant, directeur principal, capital, directeur"
有利,yǒulì,avantageux,cmn-060171d8.mp3," avantageux, avantageuse appréciée, avantageuses, avantageuse, avantageusement"
党,dǎng,partie,cmn-0646dd0d.mp3," partie, parti, du Parti, groupe, de parti"
地下,dìxià,souterrain,cmn-0652a97d.mp3," souterrain, métro, underground, métro de, clandestin"
灾害,zāihài,catastrophe,cmn-066d4b08.mp3," catastrophe, désastre, catastrophes, après sinistre, cas de catastrophe"
病房,bìngfáng,quartier,cmn-06c927dc.mp3," quartier, garde, pupille, circonscription, pavillon"
其他,qítā,autre,cmn-06e23c48.mp3," autre, autres, d'autre, D'autres"
撞,zhuàng,frapper,cmn-06ee23db.mp3," frapper, Frappez, atteindre, Appuyez sur, coup"
半导体,bàndǎotǐ,semi-conducteur,cmn-072cec9e.mp3," semi-conducteur, semi"
勺子,sháozi,cuillère,cmn-073d4744.mp3," cuillère, Cuillère à, cuillères, Cuiller, cuillère en"
空,kōng,vide,cmn-079d4205.mp3," vide, vide Catégories, est vide, Empty, est vide Catégories"
身,shēn,corps,cmn-079e6458.mp3," corps, body, du corps, carrosserie, ensemble"
学期,xuéqī,semestre,cmn-07d7d1bd.mp3," semestre, quadrimestre, Semester, Semestre d'"
位置,wèizhi,emplacement,cmn-07dbc24b.mp3," emplacement, Lieu, Localisation, position, Lieu de"
积累,jīlěi,accumulation,cmn-07e1d3ac.mp3," accumulation, Cumul, d'accumulation, Capitalisation"
补充,bǔchōng,supplémentaire,cmn-08286eb7.mp3," supplémentaire, complémentaire, additionnel, complément, complémentaires"
遇,yù,rencontre,cmn-08368db4.mp3," rencontre, Encounter, Relation, combat, la rencontre"
毫不,háobù,aucun,cmn-083c6c2e.mp3," aucun, Aucun L', None, nul, Aucune"
阅览室,yuèlǎnshì,salle de lecture,cmn-083ce96f.mp3," salle de lecture, Salle pour la lecture, Salon de lecture"
应当,yīngdāng,Si,cmn-085a4d94.mp3," Si, Au cas où, devraient, devrait, Au cas"
合作,hézuò,coopération,cmn-0899e5b0.mp3," coopération, de coopération, de la coopération, collaboration, coopération en matière"
上当,shàngdàng,Fooled,cmn-0900edfd.mp3," Fooled, de Fooled, Dupé, berner, dupe"
大伙儿,dàhuǒr,tout le monde,cmn-0911272a.mp3," tout le monde, Everybody, que tout le monde, tous, Chacun"
当地,dāngdi,local,cmn-0955cdac.mp3," local, locale, locaux, section locale, locales"
生命,shēngmìng,vie,cmn-09859c9a.mp3," vie, existence, de vie, la vie"
解释,jiěshì,explication,cmn-099042bc.mp3," explication, explique, expliquer, des explications, explications"
困,kùn,somnolent,cmn-09bc2b04.mp3," somnolent, endormi, ensommeillé, envie de dormir, de Sleepy"
修改,xiūgǎi,modifier,cmn-09cbe1e0.mp3," modifier, de modifier, modifier des, Modification, Modifier la"
铁路,tiělù,chemin de fer,cmn-09d66069.mp3," chemin de fer, chemin de fer de, de chemin de fer, des chemins de fer, chemins de fer"
发表,fābiǎo,publication,cmn-09e1ad7a.mp3," publication, de publication, parution, de parution, la publication"
交流,jiāoliú,échange,cmn-0a0b2389.mp3," échange, central, d'échange, de change, Bourse"
痛,tòng,douleur,cmn-0a314926.mp3," douleur, la douleur, mal, de la douleur, Douleurs"
所谓,suǒwèi,Soi-disant,cmn-0a42d0ba.mp3," Soi-disant, dite de, ce qu'on appelle"
笑话,xiàohua,blague,cmn-0a78b008.mp3," blague, plaisanterie, gag, de Joke, Joke"
吩咐,fēnfù,dire,cmn-0a7f339a.mp3," dire, Faites savoir, Dites"
批,pī,lot,cmn-0ad25d2a.mp3," lot, de lot, groupe, batch, fournée"
缺点,quēdiǎn,défaut,cmn-0adef6b6.mp3," défaut, manque, imperfection, inconvénient, carence"
难道,nándào,est,cmn-0b3f6d2a.mp3," est, Is, Ce est"
工夫,gōngfu,dispositif,cmn-0b5f0767.mp3," dispositif, appareil, dispositif de, appareils, l'appareil"
专心,zhuānxīn,concentrer,cmn-0b90870e.mp3," concentrer, concentré, se concentrer"
贸易,màoyì,commerce,cmn-0ba59e13.mp3," commerce, du commerce, le commerce, commercial"
奖学金,jiǎngxuéjīn,bourse,cmn-0bdaab5a.mp3," bourse, bourse d'études, bourses d'études, de bourses d'études, bourses"
烧,shāo,brûler,cmn-0bf0e2f4.mp3," brûler, brûler les, brûlure, Graver, Brûlez"
分析,fēnxī,analyse,cmn-0c4da1e4.mp3," analyse, analyse de, Analysis, d'analyse, Analyse des"
充分,chōngfèn,complet,cmn-0c627464.mp3," complet, plein, entier, la pleine, Cadrage en"
逗,dòu,taquiner,cmn-0c9aac91.mp3," taquiner, taquin, allumeuse, taquinent"
胡子,húzi,barbe,cmn-0ccbcfc5.mp3," barbe, barbe de, barbiche"
棉花,miánhua,coton,cmn-0cf23708.mp3," coton, de coton, du coton, Cotton"
萝卜,luóbo,radis,cmn-0d440d07.mp3," radis, du radis, les radis, de radis, le radis"
直,zhí,droit,cmn-0d553b73.mp3," droit, direct, en ligne droite, directement, Hétéro"
今后,jīnhòu,Dans l'avenir,cmn-0d8ca11b.mp3," Dans l'avenir, A l'avenir, Dans le futur"
大量,dàliàng,nombreux,cmn-0da6486a.mp3," nombreux, de nombreux, nombreuse, nombreuses, de nombreuses"
睁,zhēng,Ouvrez les yeux,cmn-0dbc58d6.mp3," Ouvrez les yeux, yeux grands ouverts, les yeux ouverts, des yeux ouverts, Ouvre les yeux"
抱歉,bàoqiàn,désolé,cmn-0de58dc2.mp3," désolé, Désolés, désolée"
朴素,pǔsù,plaine,cmn-0deb4491.mp3," plaine, clairement, ordinaire, clair, Objet ou sujet détouré"
骂,mà,malédiction,cmn-0e2c8452.mp3," malédiction, fléau, la malédiction, malheur, calamité"
做客,zuòkè,Soyez un invité,cmn-0e45f298.mp3," un invité, un client, invité, qu'invité, un hôte"
平静,píngjìng,calme,cmn-0e54941b.mp3," calme, de calme, Le calme, Calm, calmer"
伞,sǎn,parapluie,cmn-0e6dfe99.mp3," parapluie, parapluies, de parapluie, ombrelle"
前面,qiánmian,avant,cmn-0e8a4a2b.mp3," avant, devant, de devant, face, de face"
磨,mó,moulin,cmn-0ecbdbc7.mp3," moulin, fabrique, Mill, minoterie, Ancien Moulin de"
围,wéi,joindre,cmn-0ed1ef1d.mp3," joindre, enfermer, Entourez, inclure, de joindre"
专家,zhuānjiā,expert,cmn-0efa603d.mp3," expert, d'expert, d'experts de, d'experts"
选举,xuǎnjǔ,élection,cmn-0f10608d.mp3," élection, des élections, l'élection, Choix, Election"
撒,sā,propagation,cmn-0f586ff0.mp3," propagation, se propager, tartinade, la propagation, répandu"
流利,liúlì,facile,cmn-0f641442.mp3," facile, Bonne maîtrise, Bonne maîtrise Pas, Bonne maîtrise Pas de, Bonne"
论文,lùnwén,thèse,cmn-0fa52048.mp3," thèse, la thèse, Thesis, de thèse, Mémoire"
部长,bùzhǎng,ministre,cmn-0fcb2b2c.mp3," ministre, ministre a, Le ministre, Ministre de"
强烈,qiángliè,fort,cmn-0fd366c6.mp3," fort, forte, robuste, solide, puissant"
偏,piān,angle,cmn-0ff7fce2.mp3," angle, biais, inclinaison, Oblique, de Slant"
扭,niǔ,torsion,cmn-10088957.mp3," torsion, twist, tour, tournant, tordre"
丈夫,zhàngfu,mari,cmn-100b34f0.mp3," mari, Husband, Le mari, Epoux, l'époux"
塔,tǎ,tour,cmn-101611ac.mp3," tour, tour de, la tour, château, pylône"
叉子,chāzi,fourchette,cmn-1023b6cb.mp3," fourchette, fourche, de fourche, Fork, chariot"
放心,fàngxīn,à l'aise,cmn-103193e3.mp3," à l'aise, A l'aise, Aussi à l'aise, confortable"
航空,hángkōng,aviation,cmn-1049a169.mp3," aviation, aéronautique, de l'aviation, aérienne"
热爱,rè'ài,amour profond,cmn-1055d67f.mp3," profond, de profondeur, gros, de Deep, en profondeur"
法郎,fǎláng,franc,cmn-10bbb4ee.mp3," franc, le franc, du franc, francs"
安心,ānxīn,tranquillité d'esprit,cmn-10c88172.mp3," tranquillité d'esprit, La tranquillité d'esprit, paix d'esprit, Equilibre mental, la paix d'esprit"
小说,xiǎoshuō,fiction,cmn-10d4d340.mp3," fiction, fictions, de fiction, la fiction"
就是,jiùshì,il est,cmn-10dc1800.mp3," il est, il ne est, ce est, Ce ne est"
不得了,bùdéliǎo,extrêmement,cmn-10f27f6b.mp3," extrêmement, Extremely, fort, extrême, Très"
座位,zuòwèi,siège,cmn-11094d8f.mp3," siège, Assise, fauteuil, place, asseoir"
能源,néngyuán,énergie,cmn-11c11d2d.mp3," énergie, d'énergie, Energie, Energy"
大胆,dàdǎn,audace,cmn-11d45ffd.mp3," audace, Audacieuse, Daring, hardi, Audacieux"
共同,gòngtóng,commun,cmn-11e56ad5.mp3," commun, Commune, commune de, Common, commun pour"
暑假,shǔjià,Les vacances d'été,cmn-11f84d8e.mp3," Les vacances d'été, Vacances d'été, Vacances estivales, grandes vacances, Summer vacation"
却,què,mais,cmn-12495aca.mp3," mais, Cependant"
叔叔,shūshu,oncle,cmn-128fbbb0.mp3," oncle, l'oncle, mon oncle, Uncle"
投,tóu,jeter,cmn-1327620a.mp3," jeter, coulée, lancer, Cast, couler"
山脉,shānmài,Montagnes,cmn-1358c41a.mp3," Montagnes, les montagnes, montagnes de, montagne, Montagnes à"
阳光,yángguāng,lumière du soleil,cmn-1381238d.mp3," lumière du soleil, soleil, Ensoleillement, Lumière"
近来,jìnlái,récemment,cmn-13822e6a.mp3," récemment, Les derniers, dernièrement, Recently"
充足,chōngzú,adéquat,cmn-13cc3869.mp3," adéquat, adéquate, adéquats, appropriée, adéquates"
贴,tiē,pâte,cmn-14154423.mp3," pâte, colle, Paste, purée, Collage"
静,jìng,calme,cmn-144eed8a.mp3," calme, tranquille, Quiet, silence, Au calme"
打扮,dǎban,se déguiser,cmn-149cc46a.mp3," se déguiser, Dress up, habiller, Habillez, d'habille"
钻研,zuānyán,étude,cmn-14f47b93.mp3," étude, d'étude, recherche, Study, bureau"
印,yìn,imprimer,cmn-15249ed3.mp3," imprimer, d'impression, gravure, caractères, estampe"
红茶,hóngchá,thé noir,cmn-15530b44.mp3," thé noir, Le thé noir, de thé noir, Black tea, du thé noir"
直到,zhídào,jusqu'à ce que,cmn-1957f6d1.mp3," jusqu'à ce que, jusqu'à, avant que, Jusqu'en, avant"
掀,xiān,ascenseur,cmn-1a9643e5.mp3," ascenseur, de levage, lever, Lift, levage"
透,tòu,par,cmn-1ff634c7.mp3," par, à travers, Grâce, au travers, Grâce à"
店,diàn,boutique,cmn-20298b8c.mp3," boutique, magasin, de la boutique, Achetez, atelier"
盘子,pánzi,plat,cmn-202e1678.mp3," plat, assiette, cuvette, Dish"
避,bì,éviter,cmn-2034352a.mp3," éviter, Eviter, Éviter de, Evitez de, Éviter les"
练,liàn,pratique,cmn-206cbade.mp3," pratique, entraînement, habitude, la pratique, cabinet"
准,zhǔn,quasi-,cmn-2071e3c0.mp3," quasi-, quasi"
直接,zhíjiē,direct,cmn-20960be5.mp3," direct, directe, directes, directs, directement"
批判,pīpàn,critique,cmn-209bed36.mp3," critique, la Critique, Les critiques, Criticism, Critiques"
条约,tiáoyuē,traité,cmn-20ac4237.mp3," traité, des Traités, du Traité, Traité de"
学术,xuéshù,bourse,cmn-210ee111.mp3," bourse, bourse d'études, bourses d'études, de bourses d'études, bourses"
雄,xióng,mâle,cmn-211226d5.mp3," mâle, Homme, Male, Masculin, Femme"
害怕,hàipà,peur,cmn-2112b883.mp3," peur, Afraid, effrayé, Craignant, oser"
闯,chuǎng,ruée,cmn-211b9099.mp3," ruée, rush, hâte, précipiter, bousculade"
银,yín,argent,cmn-211cfd5d.mp3," argent, argent de, argenté, d'argent, argenterie"
性,xìng,sexe,cmn-211fdb00.mp3," sexe, des rapports sexuels, rapports sexuels, sex, de sexe"
心得,xīndé,Avis,cmn-21343a18.mp3," Avis, Critiques, Commentaires, Avis sur, Avis sur les"
现实,xiànshí,réalité,cmn-213df79f.mp3," réalité, fait, Reality, la réalité"
低下,dīxiá,abaissement,cmn-215bf3fe.mp3," abaissement, abaissement de, baisse, Baisser, Abaisser"
随便,suíbiàn,désinvolte,cmn-21762762.mp3," désinvolte, Décontracté, décontractés, Casual, Décontractée"
专业,zhuānyè,spécialité,cmn-2178d33e.mp3," spécialité, de spécialités, spécialisé, spécialisée, Autres"
不断,bùduàn,constamment,cmn-21808bdf.mp3," constamment, constante, en permanence, permanence, en constante"
冠军,guànjūn,championnat,cmn-21ab10ef.mp3," championnat, Championnat d', championnat du, Championnats du, championnat de"
妙,miào,merveilleux,cmn-21e6fbd6.mp3," merveilleux, magnifique, extraordinaire, formidable, Merveilleuse"
收入,shōurù,revenu,cmn-2221e088.mp3," revenu, revenu du, du revenu du, du revenu, recettes"
吸烟,xīyān,fumée,cmn-2238e98f.mp3," fumée, la fumée, Fume, de fumée, Fumer"
作者,zuòzhě,auteur,cmn-22760472.mp3," auteur, auteure"
喷,pēn,vaporiser,cmn-2276c0ea.mp3," vaporiser, pulvérisation, pulvériser, embruns, asperger"
飘,piāo,flotteur,cmn-228cc661.mp3," flotteur, float, flotte, flotter, char"
意志,yìzhì,volonté,cmn-229c4fd8.mp3," volonté, sera, testament"
记得,jìde,rappeler,cmn-22b4c0bb.mp3," rappeler, se rappeler, Ne oubliez pas de, Ne oubliez pas"
扁,biǎn,plat,cmn-22d0e5b4.mp3," plat, Appartement de, Maison, plane, appartement"
反正,fǎnzhèng,Quoi qu'il en soit,,cmn-22d7fed3.mp3," ,"
钢,gāng,acier,cmn-22dd1861.mp3," acier, de l'acier, en acier, d'acier"
个别,gèbié,individuel,cmn-230138eb.mp3," individuel, individu, Individuelle, Individual, individuels"
整理,zhěnglǐ,Trier,cmn-231e42bb.mp3," Trier, Triez, à trier, démêler, trier les"
干燥,gānzào,séché,cmn-23345828.mp3," séché, Dried, secs, desséché, sec"
只要,zhǐyào,juste,cmn-2338dc71.mp3," juste, seulement, Il suffit, exactement, Il suffit de"
种子,zhǒngzi,graine,cmn-2338e452.mp3," graine, semence, de semences, germe, de pépins"
教学,jiàoxué,enseignement,cmn-23448940.mp3," enseignement, enseignement de, d'enseignement, Enseigner"
关照,guānzhào,soins,cmn-23616964.mp3," soins, de soins, des Soins, des Soins de, attention"
爱护,àihù,chérir,cmn-2363e317.mp3," chérir, chérir la, Aimez, aimer, Cherish"
护士,hùshi,infirmière,cmn-2387f85c.mp3," infirmière, infirmière de, d'infirmière, allaiter, infirmier"
道德,dàodé,moral,cmn-23908bd3.mp3," moral, Morale, morales, moraux"
异常,yìcháng,anormal,cmn-23a3bd72.mp3," anormal, anormale, anomalie, Abnormal, Anomalies"
美,měi,États-Unis,cmn-23aa3226.mp3," États-Unis, américain, américaines, américains"
冒,mào,risque,cmn-23b006fc.mp3," risque, des risques, le risque, péril, de risque"
主任,zhǔrèn,directeur,cmn-23ba1772.mp3," directeur, directeur de, Directrice, metteur en scène, Director"
出版,chūbǎn,édition,cmn-23cd07db.mp3," édition, publication, de publication, Editions, d'édition"
偷偷,tōutōu,secrètement,cmn-23dc59fd.mp3," secrètement, clandestinement, en secret, secret, cachette"
遭到,zāodào,souffrir,cmn-241c0097.mp3," souffrir, pâtir, Souffrent, Souffrez, endurer"
欢送,huānsòng,adieu,cmn-24653af7.mp3," adieu, Adieux, d'adieu, Farewell, au revoir"
煮,zhǔ,cuisinier,cmn-2476fdd6.mp3," cuisinier, Cuire, cuisiner, cuisine"
恋爱,liàn'ài,amour,cmn-2490a658.mp3," amour, aimer, Aimez, adorer, Aime"
精力,jīnglì,énergie,cmn-24b1c002.mp3," énergie, d'énergie, Energie, Energy"
电冰箱,diànbīngxiāng,frigo,cmn-24cb7741.mp3," frigo, frigidaire, Fridge, pour réfrigérateur, réfrigérateur"
路线,lùxiàn,route,cmn-1563cb11.mp3," route, itinéraire, la Route, acheminer, chemin"
成分,chéngfèn,ingrédient,cmn-15a165d6.mp3," ingrédient, d'ingrédient, Ingredient, des ingrédients"
书记,shūji,secrétaire,cmn-15d47778.mp3," secrétaire, de secrétaire, secrétaire de, le Secrétaire, secrétariat"
鸟,niǎo,oiseau,cmn-15de9858.mp3," oiseau, d'oiseau, des oiseaux, l'oiseau, bird"
举行,jǔxíng,tenir,cmn-15ee41f0.mp3," tenir, conserver, détenir, garder, avoir"
梨,lí,poire,cmn-161280b1.mp3," poire, de poire, la poire, Pear, aux poires"
线,xiàn,ligne,cmn-1618f718.mp3," ligne, chaîne, fil, axe, de ligne"
鼓掌,gǔzhǎng,applaudissement,cmn-162a966a.mp3," applaudissement, tape, taper, applaudir"
逃,táo,évasion,cmn-164078ec.mp3," évasion, échapper, fuite, Evasion, secours"
违反,wéifǎn,violation,cmn-1653f7a2.mp3," violation, violation d', infraction, contravention, La violation"
准确,zhǔnquè,précis,cmn-16606b95.mp3," précis, exact, exactes, fidèle, Accurate"
肚子,dùzi,ventre,cmn-168199d5.mp3," ventre, Belly, du ventre, le ventre, bedaine"
情景,qíngjǐng,scène,cmn-169bf64f.mp3," scène, concert, lieu, Scene"
对比,duìbǐ,contraster,cmn-16d479ac.mp3," contraster, contraste, Comparons, Contrast, de contraste"
老百姓,lǎobǎixìng,Les gens ordinaires,cmn-172efea8.mp3," Les gens ordinaires, des gens ordinaires, gens ordinaires, Les gens du commun, citoyens ordinaires"
牺牲,xīshēng,sacrifice,cmn-1739c103.mp3," sacrifice, de sacrifice, le sacrifice, sacrifice de"
跌,diē,automne,cmn-173aaf7e.mp3," automne, chute, tomber, baisse, chutes"
行动,xíngdòng,action,cmn-1755ceb9.mp3," action, actions, d'action, action de"
肯,kěn,prêt,cmn-176c1cba.mp3," prêt, disposé, disposés, Pas, Je"
考,kǎo,test,cmn-178212db.mp3," test, essai, contrôle, de test, analyse"
普遍,pǔbiàn,répandu,cmn-17dfcfd3.mp3," répandu, répandue, généralisé, généralisation, généralisée"
猴子,hóuzi,singe,cmn-180a4d6c.mp3," singe, de singe de, le singe, de singe, des singes"
用功,yònggōng,diligent,cmn-182fd6fc.mp3," diligent, assidue, diligemment, assidu, de Diligent"
具备,jùbèi,avoir,cmn-18761f76.mp3," avoir, Ayez, avez des, comporter"
等于,děngyú,égal,cmn-18a4b866.mp3," égal, Equal, l'égalité de, l'égalité des, Egalité de"
冲,chōng,perforation,cmn-18de2634.mp3," perforation, de boxe, Estampage, coup de poing, de poinçonnage"
产量,chǎnliàng,rendement,cmn-192ab22c.mp3," rendement, le rendement, produit, de rendement, production"
代,dài,génération,cmn-1944244f.mp3," génération, de génération, Génération de, Generation, La génération"
风俗,fēngsú,coutume,cmn-1955034b.mp3," coutume, habitude, Personnalisée, personnalisés, personnalisé"
贯彻,Guànchè,exécuter,cmn-196b3771.mp3," exécuter, réaliser, Mettre en œuvre, Mettre en oeuvre, Mettre en œuvre des"
人类,rénlèi,humanité,cmn-196f75a4.mp3," humanité, l'Homme, hommes, humain"
粉笔,fěnbǐ,craie,cmn-19a84ac1.mp3," craie, craies, de Chalk, Chalk"
过程,guòchéng,processus,cmn-19d58367.mp3," processus, opération, Processus de, Process, procès"
反映,fǎnyìng,réfléchir,cmn-19ef6ddf.mp3," réfléchir, refléter, le reflet de, Reflètent, de refléter"
价格,jiàgé,prix,cmn-1a1a584d.mp3," prix, de prix, les prix, cours, le prix"
兴奋,xīngfèn,excité,cmn-1a6ecdf2.mp3," excité, exalté, agité, Excited"
自,zì,à partir de,cmn-1a711c70.mp3," à partir de, de, depuis, A partir, A partir de"
肯定,kěndìng,Bien sûr,cmn-1a8c2b9b.mp3," Bien sûr, certain, Certes, assuré"
滑冰,huábīng,patinage,cmn-1aa578f2.mp3," patinage, de Patinage, de vitesse, artistique, de patinage de"
创作,chuàngzuò,création,cmn-1aa5c182.mp3," création, créer, de création, Creation, Création de"
非_不可,fēi_bùkě,Non- _ indisponible 非 Non-, Pas, Non _ _ 不可 indisponible, indisponibles, pas disponible, pas disponible à, ne est pas disponible,cmn-1b3a8828.mp3,"Non- _ indisponible 非 Non-, Pas, Non _ _ 不可 indisponible, indisponibles, pas disponible, pas disponible à, ne est pas disponible"
尊敬,zūnjìng,respect,cmn-1b514857.mp3," respect, le respect, Respect de, rapport, respecter"
中心,zhōngxīn,centre,cmn-1b64089c.mp3," centre, Centre d', Centre de, axe"
藏,cáng,Tibetan,cmn-1bb7da66.mp3," Tibetan, Tibétain, Tibet, tibétaine, du Tibet"
公费,gōngfèi,Au détriment du public,cmn-1c155341.mp3," du public, publics, population, commun, en commun"
节省,jiéshěng,Sauvegarder,cmn-1c355e4a.mp3," Sauvegarder, Enregistrer, Conserver la, Enregistrer ce, Conserver"
一道,yīdào,une,cmn-1c548d02.mp3," une, un, L'une, One, L'un"
暂时,zànshí,Temporairement,cmn-1c54be4b.mp3," Temporairement, Temporairement en, provisoirement, momentanément, temporaire"
明亮,míngliàng,lumière,cmn-1c804444.mp3," lumière, de lumière, la lumière, lampe, clair"
挨,āi,souffrir,cmn-1d15899d.mp3," souffrir, pâtir, Souffrent, Souffrez, endurer"
副食,fùshí,Les aliments non - base,cmn-1d1c7af2.mp3," base, aliment de base, agrafe, agrafes, agrafage"
拥抱,yōngbào,étreinte,cmn-1d396e41.mp3," étreinte, étreindre, embrasser, Câlin, Hug"
包子,bāozi,brioche,cmn-1d5573a3.mp3," brioche, chignon, de Bun, bun, pain"
技术员,jìshùyuán,technicien,cmn-1d8c1694.mp3," technicien, de technicien, technicien de, Technician, technicien en"
报道,bàodào,rapport,cmn-1d9198e3.mp3," rapport, Report, reportage, compte rendu, rapport de"
开展,kāizhǎn,lancer,cmn-1db792c5.mp3," lancer, Lancez, lancement, de lancement, lancement de"
空儿,kòngr,enfants vides 儿 enfants, les enfants, des enfants, enfants de, d'enfants 空 vides, Empty, vide, est vide, Vider,cmn-1e633899.mp3,"enfants vides 儿 enfants, les enfants, des enfants, enfants de, d'enfants 空 vides, Empty, vide, est vide, Vider"
便条,biàntiáo,note,cmn-1ea0dbb5.mp3," note, la note, Nota, billet, mot"
浪费,làngfèi,déchets,cmn-1ecbc6b5.mp3," déchets, gaspillage, Les déchets, des déchets, déchets de"
原料,yuánliào,matière première,cmn-1f197efd.mp3," matière première, Matières premières, Les matières premières, la matière première, Matière"
心脏,xīnzàng,cœur,cmn-1f29ef64.mp3," cœur, de cardiologie, cardiaque, Coeur"
用力,yònglì,effort,cmn-1f4212e5.mp3," effort, efforts, fatigue, l'effort, Exertion"
诗,shī,poésie,cmn-1f44fecb.mp3," poésie, la Poésie, Poetry, Poèmes, de poésie"
比例,bǐlì,proportion,cmn-1f4d866a.mp3," proportion, part, Pourcentage, La proportion, partie"
随时,suíshí,À n'importe quel moment,cmn-1f68d443.mp3," À n'importe quel moment, A tout moment, en tout temps, tout temps"
理论,lǐlùn,théorie,cmn-1f760e83.mp3," théorie, Théorie de, Theory, la théorie, thèse"
消失,xiāoshī,disparaître,cmn-1f91d2e0.mp3," disparaître, disparaissent, Disparaît, disparaîtra, Disappear"
