感冒,gǎnmào,froid,cmn-0c6b6172.mp3," froid, de Cold, Froide, de froid"
更,gèng,plus,cmn-0c975144.mp3," plus, davantage de, en savoir plus, More, davantage"
算,suàn,compter,cmn-0d0388b7.mp3," compter, Comptez, comte de, Count, comte"
短,duǎn,court,cmn-0d5256b7.mp3," court, Courte, Courts, bref"
夏天,xiàtiān,été,cmn-0d9ec443.mp3," été, d'été, l'été, Summer"
饺子,jiǎozi,Dumplings,cmn-0e0e165a.mp3," Dumplings, quenelles, boulettes de, boulettes, Boulettes de pâte"
祝,zhù,souhait,cmn-0e22b862.mp3," souhait, souhaiter, envie, désir, la Wish"
英语,yīngyǔ,Anglais,cmn-0e246e5b.mp3," Anglais, Anglais Les, en anglais, English, anglaise"
同意,tóngyì,accepter,cmn-0e456aed.mp3," accepter, accord, consentir, Convenir, approuver"
万,wàn,Dix mille,cmn-0e6a935d.mp3," Dix mille, dix mille hommes, dizaine de milliers, de dix mille, Dix mille francs"
长,zhǎng,longue,cmn-0e9ae27f.mp3," longue, long, longs, de longue, depuis longtemps"
继续,jìxù,continuer,cmn-0ed3fc23.mp3," continuer, Continuer vos, Continuer à, Continue, Continuer la"
绿,lǜ,vert,cmn-0f03c659.mp3," vert, Verte, green, couleur verte, verdoyant"
又,yòu,et,cmn-0f1044cf.mp3," et, et de, et l', And, et d'"
出,chū,dehors,cmn-0f1e9f47.mp3," dehors, En rupture, Hors, arrière, en dehors"
消息,xiāoxi,nouvelles,cmn-0f2b813d.mp3," nouvelles"
想,xiǎng,penser,cmn-10e85cbe.mp3," penser, croire, Pensez, imaginer"
文学家,wénxuéjiā,écrivain,cmn-10ea879f.mp3," écrivain, Ecrivain, rédacteur, Scénariste, Auteur"
山,shān,montagne,cmn-11d0d7ba.mp3," montagne, la Montagne, montagnard, de montagne, les montagnes"
祖国,zǔguó,patrie,cmn-1223aaac.mp3," patrie, la Patrie, Mère patrie, la Mère Patrie"
变成,biànchéng,devenir,cmn-1233e88f.mp3," devenir, devenue, devenus, Devenez, devenu"
出发,chūfā,départ,cmn-1278dcf3.mp3," départ, Au départ de, de départ, Au départ, Au départ de A"
然后,ránhòu,puis,cmn-1294bbfb.mp3," puis, alors, ensuite"
变,biàn,changement,cmn-12a754ab.mp3," changement, Changer de, modification, Change, changer"
道,dào,route,cmn-12ec59c9.mp3," route, chemin, la route, de route"
发展,fāzhǎn,développement,cmn-13936069.mp3," développement, Développement des, Development, de développement, du développement"
今天,jīntiān,aujourd'hui,cmn-13ace787.mp3," aujourd'hui, de nos jours, jour, d'aujourd'hui"
主要,zhǔyào,primaire,cmn-13c05bb8.mp3," primaire, premier, primaires, première, Primary"
男,nán,mâle,cmn-13c47606.mp3," mâle, Homme, Male, Masculin, Femme"
雨,yǔ,pluie,cmn-13ca4a36.mp3," pluie, Effacer, Nuageux, Partiellement nuageux, de pluie"
留念,liúniàn,Photos,cmn-14526be8.mp3," Photos, Photos de, images, Galerie Photos, les photos"
它,tā,il,cmn-145d88a4.mp3," il, elle, ce, cela, la"
亿,yì,Une centaine de millions,cmn-145e4941.mp3," centaine de millions, centaine de millions de, cent millions d', cent millions, cent millions de"
挤,jǐ,bondé,cmn-14a3c5b6.mp3," bondé, bondés, Crowded, Affluence, bondée"
省,shěng,province,cmn-14a76997.mp3," province, la province de, la province, la province du"
剩,shèng,surplus,cmn-1523f317.mp3," surplus, excédent, des excédents, excès, de surplus"
颜色,yánsè,couleur,cmn-152709b9.mp3," couleur, Couleur des, couleurs, coloris, couleur de"
死,sǐ,mort,cmn-1534dda0.mp3," mort, décédé, Morte, défunt, mortes"
提,tí,Mentionnez,cmn-1e3a62c0.mp3," Mentionnez, Mention, mentionne, mentionner, la mention"
拉,lā,tirer,cmn-1e3d0f04.mp3," tirer, enlever, retirer, sortir, attraction"
春天,chūntiān,printemps,cmn-2054ac30.mp3," printemps, ressort, du Printemps, printanier, de printemps"
基础,jīchǔ,fondation,cmn-20dbfd00.mp3," fondation, Fondation de, création, base, de la Fondation"
复习,fùxí,examen,cmn-20e5b247.mp3," examen, Review, critique, avis, d'examen"
别的,biéde,autre,cmn-2161ad49.mp3," autre, d'autre, autre chose, ailleurs"
种,zhǒng,genre,cmn-21a3ca84.mp3," genre, sorte, bon, gentil, aimable"
注意,zhùyì,note,cmn-21e075fe.mp3," note, la note, Nota, billet, mot"
伟大,wěidà,grand,cmn-21f3b13d.mp3," grand, génial, immense, fort, Great"
有些,yǒuxiē,certains,cmn-22641e1e.mp3," certains, certaines, certain, environ, quelque"
饭,fàn,repas,cmn-2265a5c4.mp3," repas, farine, manger, Meal, de repas"
那里,nàli,y,cmn-228e9458.mp3," y, là, Il y, Il n'y, Il y a"
负责,fùzé,responsable de,cmn-23367f9c.mp3," responsable de, présumées responsables de, Responsable de la, Responsable, Responsable des"
见,jiàn,voir,cmn-2349c192.mp3," voir, Afficher les, découvrir, savoir, Afficher"
教育,jiàoyù,éducation,cmn-235af603.mp3," éducation, enseignement, instruction, l'Education, Education"
同志,tóngzhì,camarade,cmn-23dda3da.mp3," camarade, compagnon, Comrade, camarades"
请,qǐng,S'il vous plaît,cmn-242ade03.mp3," S'il vous plaît"
旧,jiù,vieux,cmn-249c5f96.mp3," vieux, ancien, vieillard, Old, Vieille"
羊,yáng,mouton,cmn-24c7f63f.mp3," mouton, brebis, de moutons, Les moutons, des moutons"
上学,shàngxué,Aller à l'école,cmn-15713b8f.mp3," Aller à l'école, Allez à l'école, rendre à l'école, vont à l'école, fréquenter l'école"
方面,fāngmiàn,aspect,cmn-15e75720.mp3," aspect, aspect de, Exposition, Format, aspect le"
表扬,biǎoyáng,louange,cmn-1603df53.mp3," louange, éloge, hommage, Louanges, gloire"
方向,fāngxiàng,direction,cmn-1683b11f.mp3," direction, Direction de, instruction, orientation, décroissant"
汉字,hànzì,caractère chinois,cmn-16c25721.mp3," caractère chinois, chinois, caractères chinois, de caractères chinois, chinese character"
脚,jiǎo,pied,cmn-17857f1f.mp3," pied, de pied, des pieds, du pied, bas"
发生,fāshēng,se produire,cmn-18318dfe.mp3," se produire, survenir, se produira, avoir lieu, se produira pas"
比较,bǐjiào,comparer,cmn-188cf73c.mp3," comparer, comparaison, Comparer les, comparateur, Comparez"
增加,zēngjiā,addition,cmn-18a0b091.mp3," addition, additionnel, Ajout, L'addition, adjonction"
家庭,jiātíng,famille,cmn-1921900f.mp3," famille, de la famille, familiale, de famille, familial"
拍,pāi,battre,cmn-1950cb1d.mp3," battre, battement, Battre les, Battez, battu"
船,chuán,navire,cmn-19574161.mp3," navire, bateau, du navire, bâtiment, Expédier"
知识,zhīshi,connaissance,cmn-19d5d444.mp3," connaissance, connaissances, des connaissances, Knowledge, de connaissances"
画,huà,peinture,cmn-1a723a2d.mp3," peinture, La peinture, Peintres, de Peinture, Painting"
鸡蛋,jīdàn,œufs,cmn-1ac75e3d.mp3," œufs, des œufs, Les oeufs, Les œufs, des oeufs"
态度,tàidu,attitude,cmn-1b6a6a54.mp3," attitude, attitudes, comportement, attitude de"
幸福,xìngfú,bonheur,cmn-1bad6479.mp3," bonheur, de bonheur, félicité, Happiness, du bonheur"
有,yǒu,avoir,cmn-1bbe8b92.mp3," avoir, Ayez, avez des, comporter"
公园,gōngyuán,parc,cmn-1c0b2c02.mp3," parc, Parc de, du parc, de parc, le parc"
岁,suì,ans,cmn-1c24b4d5.mp3," ans, ans d', années, Années d'"
毛,máo,cheveux,cmn-1c6c9fea.mp3," cheveux, de cheveux, chevelure, cheveu"
大家,dàjiā,tout le monde,cmn-1fffa6ed.mp3," tout le monde, Tous, Tous les joueurs, Tout, chacun"
爱,ài,amour,cmn-1cd08e6e.mp3," amour, aimer, Aimez, adorer, Aime"
菜,cài,plat,cmn-1d1203e1.mp3," plat, assiette, cuvette, Dish"
身体,shēntǐ,corps,cmn-1d4edc8a.mp3," corps, body, du corps, carrosserie, ensemble"
太阳,tàiyáng,soleil,cmn-1df9e2ae.mp3," soleil, dim, le soleil, solaire, de Sun"
声,shēng,son,cmn-1e2397ff.mp3," son, entendre, résonner, sain, bruit"
那,nà,que,cmn-1f183aa6.mp3," que, qui, celui, cela, cet"
通知,tōngzhī,notification,cmn-1f5a5d2c.mp3," notification, de notification, la notification, avis, déclaration"
情况,qíngkuàng,situation,cmn-24e5bff2.mp3," situation, de situation, Localisation, cas, la situation"
没,méi,pas,cmn-250c2a44.mp3," pas, ne est pas, Non, Not, ne"
休息,xiūxi,reste,cmn-25422082.mp3," reste, repos, reposer, appui, le repos"
懂,dǒng,savoir,cmn-255a9980.mp3," savoir, connaître, faire savoir, Know, Connaissez"
字,zì,mot,cmn-25aa0f1a.mp3," mot, de mots, mot de, la Parole, mots"
花,huā,fleur,cmn-25baabd1.mp3," fleur, de fleur, Fleur de, de fleurs, fleurir"
容易,róngyì,facile,cmn-25d7658b.mp3," facile, facilement, faciles, aisé, facile de"
嘴,zuǐ,bouche,cmn-25fcbcde.mp3," bouche, embouchure, entrée, Bouche des"
本子,běnzi,livre,cmn-261b763b.mp3," livre, livret, cahier, Book, carnet"
辆,liàng,Véhicules,cmn-262dfd29.mp3," Véhicules, Les véhicules"
条件,tiáojiàn,condition,cmn-2646dd4b.mp3," condition, état, Etat de l', Etat, Etat du"
我,wǒ,Je,cmn-267cc491.mp3," Je, Je ai, I"
工厂,gōngchǎng,usine,cmn-26865323.mp3," usine, d'usine, fabricant, fabrique"
抽,chōu,dessiner,cmn-2692caf0.mp3," dessiner, tirer, Dessinez, attirer, Dessine"
谁,sheí,qui,cmn-26ca4504.mp3," qui, qui a, A qui, ayant"
一些,yìxiē,certains,cmn-26e5795b.mp3," certains, certaines, certain, environ, quelque"
利用,lìyòng,utilisation,cmn-273324af.mp3," utilisation, emploi, usage, l'utilisation"
努力,nǔlì,s'efforcer,cmn-27535286.mp3," s'efforcer, Efforcez, lutter, efforcer"
散步,sànbù,Faites une promenade,cmn-279d7e66.mp3," Faites une promenade, Promenez, Faites une promenade à, Prendre une marche, Faites un tour"
嗯,ng,Ah,cmn-280169fd.mp3," Ah, Eh, euh"
旁边,pángbiān,côté,cmn-28167a64.mp3," côté, de côté, bord, aspect, camp"
而且,érqiě,et,cmn-28298acc.mp3," et, et de, et l', And, et d'"
些,xiē,certains,cmn-285dad90.mp3," certains, certaines, certain, environ, quelque"
中学,zhōngxué,lycée,cmn-2894ac08.mp3," lycée, d'études secondaires, l'école secondaire, collège, Diplôme d'études secondaires"
愉快,yúkuài,agréable,cmn-28986c83.mp3," agréable, agréables, charmant, plaisant, aimable"
香,xiāng,encens,cmn-28fc02b2.mp3," encens, Incense, d'Encens, de l'encens"
城市,chéngshì,ville,cmn-29188eac.mp3," ville, city, la ville, la ville de"
前,qián,il y a,cmn-292017c6.mp3," il y a, il y, Ago, auparavant"
工作,gōngzuò,travail,cmn-29206147.mp3," travail, emploi, Les travaux, ouvrage, de travail"
大学,dàxué,université,cmn-2965e54a.mp3," université, universitaire, de l'Université, l'Université de"
学院,xuéyuàn,collège,cmn-29942ed4.mp3," collège, Collège d'enseignement, Collège de, College, Collège d'"
许多,xǔduō,beaucoup,cmn-299c6e32.mp3," beaucoup, nombreux, Bon nombre, Beaucoup d', De nombreux"
准备,zhǔnbèi,prêt,cmn-2a21d3d2.mp3," prêt, disposé, prêt à, préparer, prête"
语言,yǔyán,langue,cmn-2a34c50a.mp3," langue, la langue, Language, de langue, langage"
后,hòu,plus tard,cmn-2b29ef64.mp3," plus tard, la suite, ensuite, par la suite"
才,cái,seulement,cmn-2b66a99f.mp3," seulement, uniquement, seul, Seuls, Only"
瓶,píng,bouteille,cmn-2b82d057.mp3," bouteille, bouteilles, de bouteille, Bottle, Bouteille de"
慢,màn,Ralentir,cmn-2c02dbca.mp3," Ralentir, Lent, lentement, Lenteur, Faible"
日子,rìzi,jour,cmn-2cc308a0.mp3," jour, Day, Jour de, Fête, journée"
阴,yīn,Yin,cmn-2ce645ba.mp3," Yin, du yin, de yin, le Yin"
读,dú,lire,cmn-2d9c9228.mp3," lire, En savoir, Lire la, lecture, Lire le"
一会儿,yíhuìr,un moment,cmn-2dd1bff1.mp3," un moment, certain temps, pendant quelque temps, quelque temps, Awhile"
封,fēng,sceau,cmn-2e12d657.mp3," sceau, phoque, cachet, joint, sceller"
经常,jīngcháng,souvent,cmn-2e2118b4.mp3," souvent, Bien souvent, fréquemment, souvent des"
照顾,zhàogù,s'occuper,cmn-2ecf6ccb.mp3," s'occuper, garder, Prenez soin de, entretenir, prendre soin de"
好处,hǎochu,avantage,cmn-2f0381ac.mp3," avantage, prestation, de prestations, intérêt, allocation"
所以,suǒyǐ,si,cmn-2f16658c.mp3," si, ainsi, aussi, Alors, Donc"
推,tuī,pousser,cmn-2f23eb1f.mp3," pousser, Appuyez, Enfoncer, Appuyez sur"
抱,bào,tenir,cmn-2f2486db.mp3," tenir, conserver, détenir, garder, avoir"
玩儿,wánr,jouer,cmn-2f2e33fc.mp3," jouer, faire, jeu, Ecouter, Faites"
只好,zhǐhǎo,avoir à,cmn-2fa26066.mp3," avoir à, devoir, dois, Doivent"
这里,zhèli,ici,cmn-2ff5230f.mp3," ici, Malheureusement, Voici, Là"
来,lái,arrivant,cmn-307dd630.mp3," arrivant, Entrée, venant, approche, En venant"
橘子,júzi,orange,cmn-30932e3b.mp3," orange, d'orange, l'orange, oranger"
同时,tóngshí,À la fois,cmn-30afa377.mp3," À la fois, au même moment, en même temps"
一下儿,yíxiàr,À propos des enfants 一下 À propos, A propos, propos de, A propos de, Qui sommes 儿 des enfants, enfants, enfants de, d'enfants, enfant,cmn-30f429cb.mp3,"À propos des enfants 一下 À propos, A propos, propos de, A propos de, Qui sommes 儿 des enfants, enfants, enfants de, d'enfants, enfant"
她,tā,elle,cmn-31a588dd.mp3," elle, elle a, celle"
破,pò,cassé,cmn-31e7d44b.mp3," cassé, brisé, brisée, brisés, brisées"
完成,wánchéng,complet,cmn-31e92ef3.mp3," complet, Complete, complètes, complètes sur, Complète"
牛奶,niúnǎi,lait,cmn-326f7281.mp3," lait, lait de, de lait, au lait, du lait"
的,de,de,cmn-32973a9e.mp3," de, Bien, Des, D', Du"
计划,jìhuà,plan,cmn-336795bb.mp3," plan, plan d', planifier, projet, plan de"
干部,gànbù,PERSONNEL,cmn-3377cc9b.mp3," PERSONNEL, DE PERSONNEL, LE PERSONNEL, AU PERSONNEL, DU PERSONNEL"
少,shǎo,moins,cmn-33a5c633.mp3," moins, de moins, Less, A moins, hôtes"
已经,yǐjing,déjà,cmn-344c5660.mp3," déjà, Dès"
收拾,shōushi,pack,cmn-3481bab3.mp3," pack, Pack de, le pack, jeu, meute"
社会,shèhuì,communauté,cmn-34c869f4.mp3," communauté, communautés, communautaire, collectivité, communautaires"
搞,gǎo,faire,cmn-34d84159.mp3," faire, Avez, do, effectuer, accomplir"
天,tiān,jour,cmn-3509a9f8.mp3," jour, Day, Jour de, Fête, Journée"
说明,shuōmíng,explication,cmn-3545ebe1.mp3," explication, explique, expliquer, des explications, explications"
发烧,fāshāo,fièvre,cmn-35b0b1f6.mp3," fièvre, Fièvre de, de la fièvre, de fièvre, Fever"
事,shì,chose,cmn-35eabdf4.mp3," chose, chose que, choses, affaire, chose la"
报,bào,journal,cmn-35fe52a6.mp3," journal, journaux, de journaux, de journal, du journal"
朋友,péngyou,ami,cmn-36296e70.mp3," ami, amie, collègue, d'amis, amis"
饱,bǎo,complet,cmn-3664f98b.mp3," complet, plein, entier, la pleine, Cadrage en"
姐姐,jiějie,sœur,cmn-366c2291.mp3," sœur, consœur, la soeur, la sœur, consoeur"
车,chē,voiture,cmn-366e8e22.mp3," voiture, car, de voitures, auto, de voiture"
图书馆,túshūguǎn,bibliothèque,cmn-36bfef2d.mp3," bibliothèque, Bibliothèque de, de bibliothèque, la Bibliothèque, bibliothèques"
汽水,qìshuǐ,boisson non-alcoolisée,cmn-36c69be0.mp3," boisson non-alcoolisée, Boissons gazeuses, boissons sans alcool, boisson gazeuse, boisson non alcoolisée"
好,hǎo,bon,cmn-36c84cc4.mp3," bon, beau, Bonne, bien, bonnes"
睡,shuì,sommeil,cmn-36d2781e.mp3," sommeil, de sommeil, du sommeil, en veille, coucher"
条,tiáo,article,cmn-37101229.mp3," article, L'article, de l'article"
灯,dēng,lumière,cmn-371d0844.mp3," lumière, de lumière, la lumière, lampe, clair"
友好,yǒuhǎo,amical,cmn-372ca83d.mp3," amical, sympa, accueillant, bienvenus"
政治,zhèngzhì,politique,cmn-37678c0c.mp3," politique, politique de, politiques, Political"
时候,shíhou,temps,cmn-3799129a.mp3," temps, fois, Le temps, moment, Durée"
门口,ménkǒu,porte,cmn-379d459e.mp3," porte, Doorway, Embrasure de porte"
表,biǎo,table,cmn-37a1fe78.mp3," table, tableau, la table, table de, de table"
擦,cā,frotter,cmn-37f7aa04.mp3," frotter, Frotter la, friction, bande de frottement, frottement"
有的,yǒude,certains,cmn-38ae8910.mp3," certains, certaines, certain, environ, quelque"
公共汽车,gōnggòngqìchē,bus,cmn-38c4d257.mp3," bus, autobus, car, autocar, d'autobus"
文艺,wényì,La littérature et l'art,cmn-3913fd86.mp3," l'art, art, arts, d'art"
关心,guānxīn,concerné,cmn-394f87a2.mp3," concerné, préoccupé, intéressé, Concerned, inquiet"
不错,búcuò,Très bon,cmn-395e5ad5.mp3," Très bon, Pretty good, Assez bon, Pas mal, Plutôt bien"
简单,jiǎndān,simple,cmn-39ac8ed3.mp3," simple, simplement, simples, facile"
不同,bùtóng,différent,cmn-39f5825e.mp3," différent, autre, Different, différente"
要,yào,souhait,cmn-3a52f0d3.mp3," souhait, souhaiter, envie, désir, la Wish"
会话,huìhuà,conversation,cmn-3b0dd225.mp3," conversation, de conversation, discussion, conversations"
分钟,fēnzhōng,minute,cmn-3b1bb444.mp3," minute, instant, minute et, la minute, minutes"
参加,cānjiā,participer,cmn-3b3eb303.mp3," participer, Europe, Participe, de participer, Participation"
水平,shuǐpíng,niveau,cmn-3b4e6d69.mp3," niveau, Degré, Level, de niveau, le niveau"
前边,qiánbiān,avant 前面 avant, devant, de devant, face, de face,cmn-3b849e91.mp3,"avant 前面 avant, devant, de devant, face, de face"
哪,na,qui,cmn-3c075876.mp3," qui, laquelle, que, quel, Ce qui"
旅行,lǚxíng,Voyage,cmn-3c9d278e.mp3," Voyage"
上课,shàngkè,Assister à la classe,cmn-3cf35208.mp3," la classe, classe, classes, catégorie, class"
像,xiàng,comme,cmn-3dc19e60.mp3," comme, l'instar, Like, analogue, instar"
内容,nèiróng,teneur,cmn-3e7aa0ad.mp3," teneur, content, contenus, contenu, de contenu"
痛快,tòngkuai,gai,cmn-3e94cd60.mp3," gai, de Jolly, enjoué, agréable, drôlement"
舒服,shūfu,Comfortably,cmn-3e987ca9.mp3," Comfortably, confortable, Confortablement, aisément, confort"
晴,qíng,clair,cmn-3ea133c6.mp3," clair, claire, certain, Ciel dégagé, Effacer"
摆,bǎi,pendule,cmn-3eafe84e.mp3," pendule, Pendule de, de suspension, balancier, pendulaire"
手表,shǒubiǎo,montre à bracelet,cmn-3f919d8f.mp3," montre à bracelet, bracelet, Montre"
干,gàn,sec,cmn-40000c08.mp3," sec, aride, Dry, sèche"
出租汽车,chūzūqìchē,taxi,cmn-403f9555.mp3," taxi, en taxi, de taxi, le taxi"
装,zhuāng,robe,cmn-4048c08f.mp3," robe, habillement, habits, Dress, habiller"
弟弟,dìdi,frère,cmn-40b6425f.mp3," frère, confrère, de Brother, frère de"
邮票,yóupiào,timbre,cmn-41cbc37e.mp3," timbre, empreinte, Illustré sur timbre, marque, cachet"
那样,nàyàng,Ce genre,cmn-421c8824.mp3," Ce genre, Ce type, cette sorte, de ce genre, cette nature"
家,jiā,maison,cmn-42ee4c87.mp3," maison, d'accueil, foyer, habitation, accueil"
草,cǎo,herbe,cmn-42f98588.mp3," herbe, Fenaison, graminées, de l'herbe, gazon"
安静,ānjìng,calme,cmn-4302c74c.mp3," calme, tranquille, Quiet, silence, Au calme"
床,chuáng,lit,cmn-432fe755.mp3," lit, Bed, Chambre d', Chambres, banc"
大声,dàshēng,fort,cmn-43327d95.mp3," fort, haut et fort, Loudly, bruyamment, fort le"
楼,lóu,étage,cmn-4389c20b.mp3," étage, plancher, de sol, Floor, de plancher"
桥,qiáo,pont,cmn-438eafcf.mp3," pont, chevalet, le pont, passerelle, bridge"
带,dài,zone,cmn-43c1e934.mp3," zone, Zone de, horaire, de zone, la zone"
开学,kāixué,école,cmn-4410ae8e.mp3," école, cours, l'école, lycée, collège"
得,děi,obtenir,cmn-44454e88.mp3," obtenir, avoir, faire, arriver, devenir"
出现,chūxiàn,apparaître,cmn-448e2982.mp3," apparaître, comparaître, apparaitra, Appear, Apparaissent"
后边,hòubiān,plus tard 后面 plus tard, la suite, ensuite, par la suite,cmn-44c1c48c.mp3,"plus tard 后面 plus tard, la suite, ensuite, par la suite"
关,guān,proche,cmn-44f44561.mp3," proche, près, fermer, Close, Fermer la"
十,shí,dix,cmn-44fa9ee9.mp3," dix, dixième, dizaine, de dix, Dix pour"
精神,jīngshén,esprit,cmn-4543d88e.mp3," esprit, alcool"
丢,diū,jeter,cmn-456e471a.mp3," jeter, envoyer, Jetez, jet"
墙,qiáng,mur,cmn-458a3ed2.mp3," mur, paroi, muraille, mural, la paroi"
腿,tuǐ,jambe,cmn-459a9a19.mp3," jambe, cuisse, gigot, branche, de jambe"
米饭,mǐfàn,riz,cmn-45c7369f.mp3," riz, du riz, de riz, le riz"
深,shēn,profond,cmn-45ccce65.mp3," profond, de profondeur, gros, de Deep, en profondeur"
解决,jiějué,résoudre,cmn-46940291.mp3," résoudre, Résolvez, Résolvez les, régler, Résolvez des"
白,bái,blanc,cmn-46bfe155.mp3," blanc, blanches, blancs, Blanche"
地,dì,sol,cmn-46fdbdc3.mp3," sol, terrain, raison, fond"
心,xīn,cœur,cmn-4784abb4.mp3," cœur, de cardiologie, cardiaque, coeur"
感到,gǎndào,sentir,cmn-47880d18.mp3," sentir, ressentir, Sentez, Feel"
班,bān,classe,cmn-479044e6.mp3," classe, catégorie, cours, Class, de catégorie"
加,jiā,plus,cmn-47d21870.mp3," plus, ainsi que, De plus, en plus"
进行,jìnxíng,conduite,cmn-47e00297.mp3," conduite, comportement, conduite de, conduire, conduite des"
水果,shuǐguǒ,fruit,cmn-481c5c0c.mp3," fruit, Fruits, de fruits, aux fruits, des fruits"
看见,kànjiàn,voir,cmn-48256932.mp3," voir, Afficher les, découvrir, savoir, Afficher"
过,guò,passe,cmn-4831fcfe.mp3," passe, Col, de forfaits, col de, de forfaits de"
哥哥,gēge,frère,cmn-48a10390.mp3," frère, confrère, de Brother, frère de"
动,dòng,déménagement,cmn-49099042.mp3," déménagement, mouvement, déplacement, déplacer, bouger"
决定,juédìng,décider,cmn-495d76a2.mp3," décider, Decide, Décider de, Décide, Décidez"
出来,chūlái,sortir,cmn-497ee6cc.mp3," sortir, paraître, Sortez, Sortez du, en sortir"
成绩,chéngjī,réalisation,cmn-499fe9d1.mp3," réalisation, Achievement, Performance, accomplissement, La réalisation"
常常,chángcháng,souvent,cmn-49b50377.mp3," souvent, Bien souvent, fréquemment, souvent des"
