律师,lǜshī,avocat,cmn-02b29134.mp3," avocat, avocate, Juriste, L'avocat, homme de loi"
快速,kuàisù,rapide,cmn-02b6d7e2.mp3," rapide, jeûner, fast, jeûne"
书写,shūxiě,écrire,cmn-02e3d2ed.mp3," écrire, Donnez votre, Ecrire une, noter, Donner votre"
殴打,ōudǎ,tabasser,cmn-02f0ece8.mp3," tabasser, frapper, battre vers le haut, battre, casser la gueule"
箩筐,luókuāng,douzaine,cmn-02fc6a24.mp3," douzaine, douzaine d', de douzaines, douzaine de"
美中不足,měizhōngbùzú,voler dans la pommade,cmn-030bf1d3.mp3," la pommade, l'onguent, de la pommade, la soupe, pommade"
四方,sìfāng,quatuor,cmn-0315d190.mp3," quatuor, quartet, quatuor de, Quartette, Quatuor à"
进程,jìnchéng,processus,cmn-031a6b40.mp3," processus, opération, Processus de, Process, procès"
远大,yuǎndà,grand,cmn-0324a478.mp3," grand, génial, immense, fort, Great"
罚款,fákuǎn,fin,cmn-032d8680.mp3," fin, amende, belle, beau"
推行,tuīxíng,réaliser,cmn-0335a59e.mp3," réaliser, effectuer, exécuter, Mener des, appliquer"
木匠,mùjiang,charpentier,cmn-033fc423.mp3," charpentier, menuisier, carpenter, Charpente"
销路,xiāolù,marché,cmn-034adb1c.mp3," marché, marché de, du marché, de marché, le marché"
专程,zhuānchéng,voyage spécial,cmn-034c5fc4.mp3," voyage spécial, déclenchement spécial pour, voyage spécialement"
厂家,chǎngjiā,usine,cmn-0362ce44.mp3," usine, d'usine, fabricant, fabrique"
半径,bànjìng,rayon,cmn-0363dfaa.mp3," rayon, radius, de rayon, le rayon, Rayon de"
脆,cuì,croustillant,cmn-03842350.mp3," croustillant, croquant, Croustade, Crisp, croquante"
福利,fúlì,bien-être,cmn-03a75d86.mp3," bien-être, bien, aide sociale, assistance sociale"
禁区,jìnqū,zone réservée,cmn-03aaae6f.mp3," zone réservée, Espace réservé, Secteur restreint, Zone réglementée, Zone restreinte"
消,xiāo,éliminer,cmn-03d2772c.mp3," éliminer, Eliminer les, supprimer, Eliminer, Eliminez"
别扭,bièniu,maladroit,cmn-03fe1e80.mp3," maladroit, difficile, embarrassant, gênant, Awkward"
更新,gēngxīn,mettre à jour,cmn-040ca4f2.mp3," mettre à jour, de mise à jour, Mise à jour, Mettez à jour, Mise à jour de"
终究,zhōngjiū,après tout,cmn-0413fa74.mp3," après tout, Car, En effet"
葬礼,zànglǐ,funérailles,cmn-041fd03e.mp3," funérailles, enterrement, Funeral, Funéraire, funèbre"
人参,rénshēn,ginseng,cmn-042b32bf.mp3," ginseng, de ginseng, ginseng de, du ginseng, le ginseng"
絮叨,xùdao,divaguer,cmn-042fdede.mp3," divaguer, promenade, Ramble, balade, excursion"
行军,xíngjūn,mars,cmn-0430e0a3.mp3," mars"
罕见,hǎnjiàn,rare,cmn-04424f2a.mp3," rare, rarement, Rares, exceptionnel"
授予,shòuyǔ,prix,cmn-0446fc47.mp3," prix, attribuer, bourse, décerner, accorder"
席位,xíwèi,Sièges,cmn-0474fe8b.mp3," Sièges, fauteuils, Les sièges, Places, de sièges"
气魄,qìpò,verve,cmn-04754969.mp3," verve, de verve, The Verve, une verve, brio"
轻工业,qīnggōngyè,industrie légère,cmn-04907ee5.mp3," industrie légère, industrie légère les, industries légères, l'industrie légère, industrie légère les autres"
生产力,shēngchǎnlì,Les forces productives,cmn-04920489.mp3," Les forces productives, forces de production, forces productives de, des forces productives"
招生,zhāoshēng,étudiants Recruter,cmn-0498b9f4.mp3," Recruter, Recrutez, Recruter de, Recruit, Recrutement"
免费,miǎnfèi,gratuit,cmn-049b9b1a.mp3," gratuit, libre, gratuites, gratuits, de libre"
蝗虫,huángchóng,sauterelle,cmn-04a2c8db.mp3," sauterelle, acridiens, caroube, criquet, acridienne"
偿还,chánghuán,rembourser,cmn-04a4c465.mp3," rembourser, de rembourser, rembourser des, Remboursement de, Rembourser les"
输入,shūrù,entrée,cmn-04b6e951.mp3," entrée, Inscription, Enregistrement, d'entrée, Entry"
公约,gōngyuē,convention,cmn-04c23407.mp3," convention, charte, convention de, congrès, Convention des"
稳妥,wěntuǒ,coffre-fort,cmn-04dbe1f9.mp3," coffre-fort, sûr, sans danger, sans échec, coffre"
起点,qǐdiǎn,Point de départ,cmn-04f2fecf.mp3," Point de départ, Le point de départ, de point de départ, Départ, Lieu de départ"
捕捉,bǔzhuō,capture,cmn-05114d19.mp3," capture, prise, Capturez, attrape, attraper"
巴结,bājie,faon,cmn-052655f3.mp3," faon, chamois, Fauve, de faon, fauves"
传单,chuándān,brochure,cmn-052a97a1.mp3," brochure, tract, foliole, prospectus, dépliant"
检举,jiǎnjǔ,rapport,cmn-052fc806.mp3," rapport, Report, reportage, compte rendu, rapport de"
航道,hángdào,cours,cmn-0538baa5.mp3," cours, course, parcours, plat, de golf"
行使,xíngshǐ,exercice,cmn-0543817d.mp3," exercice, exercice Cours, d'exercice, exercer"
半途而废,bàntú'érfèi,renoncer à mi-chemin,cmn-055549d0.mp3," mi-chemin, mi, la moitié"
津贴,jīntiē,allocation,cmn-057983ee.mp3," allocation, indemnité, Allocation de, Indemnité de, allocations aux"
大拇指,dàmuzhǐ,pouces,cmn-05834ed4.mp3," pouces, Pouce, le pouce, coup de pouce, les pouces"
邮政,yóuzhèng,postal,cmn-05872b3c.mp3," postal, postale, entier, Code postal, entier postal"
素,sù,végétarien,cmn-0593d763.mp3," végétarien, végétariens, vegetarian, végétarienne"
推算,tuīsuàn,calculer,cmn-05943780.mp3," calculer, Calculer le, Calcul de, Calcul, Calcule"
赌博,dǔbó,jeux d'argent,cmn-05a338bc.mp3," jeux d'argent, jeux de hasard, Gambling, de jeu, jeu"
答辨,dābiàn,répondre 答辩 répondre, réplique, Répondre Voir, répliquer, Répondre à ce commentaire,cmn-05ac8eb9.mp3,"répondre 答辩 répondre, réplique, Répondre Voir, répliquer, Répondre à ce commentaire"
栽培,zāipéi,cultivation,cmn-05addf5b.mp3," cultivation, cultiver, cultures, de culture, culture"
爱面子,àimiànzi,A propos de visage,cmn-05b21939.mp3," visage, figure, le visage, surface, face à"
球迷,qiúmí,ventilateur,cmn-05c0a11c.mp3," ventilateur, fan, du fan, de ventilateur, du ventilateur"
体制,tǐzhì,système,cmn-05c46c69.mp3," système, du système, régime, circuit, le système"
新娘,xīnniáng,jeune mariée,cmn-05c8faca.mp3," jeune mariée, la mariée, de jeune mariée, Bride, Epouse"
全都,quándōu,tous,cmn-05dfca0c.mp3," tous, tout, toutes, toute, All"
共产主义,gòngchǎnzhǔyì,communisme 共产 communisme, du communisme, le Communisme, communiste,cmn-0618b9f6.mp3,"communisme 共产 communisme, du communisme, le Communisme, communiste"
仁慈,réncí,bonté,cmn-061ddb62.mp3," bonté, gentillesse, bienfait, complaisance, amabilité"
精华,jīnghuá,essence,cmn-062db22e.mp3," essence, essence de, essentiel, fond, essence même"
提案,tí'àn,proposition,cmn-0639b573.mp3," proposition, la proposition, Proposition de, projet, proposition de la"
王国,wángguó,royaume,cmn-06413bfb.mp3," royaume, France, monde, Kingdom"
民航,mínháng,L'aviation civile,cmn-064c0e44.mp3," L'aviation civile, aviation c, L'aviation, aviation"
前赴后继,qiánfùhòujì,L'un après l'autre,cmn-0651408b.mp3," l'autre, autre, un, autres, un autre"
案,àn,cas,cmn-0651f3ba.mp3," cas, Affaire, Case, boîtier, cause"
钟表,zhōngbiǎo,Montre,cmn-068c4901.mp3," Montre, Regarder, Suivre, Voir, Suivre l'"
槽,cáo,rainure,cmn-06b8901f.mp3," rainure, gorge, Groove, cannelure, de Groove"
两极,liǎngjí,polaire,cmn-06bb8d80.mp3," polaire, polaires, Polar, affaires polaires"
领子,lǐngzi,collier,cmn-06d38d53.mp3," collier, col, collerette, collet, bague"
文,wén,langue,cmn-06e94e1f.mp3," langue, la langue, Language, de langue, langage"
踌躇,chóuchú,hésiter,cmn-06eaa3b3.mp3," hésiter, hésitera, hésite, Hesitate, hésitent"
捐款,juānkuǎn,don,cmn-06ed0dc7.mp3," don, Donation, de don, contribution, de dons"
幸运,xìngyùn,heureux,cmn-06f987a9.mp3," heureux, de chance, chanceuse, de la chance, chance"
掐,qiā,pincer,cmn-07215381.mp3," pincer, Pincez, de pincement, chiper, pincement"
库房,kùfáng,entrepôt,cmn-07226521.mp3," entrepôt, magasin, l'entrepôt, chai, grenier"
穷苦,qióngkǔ,appauvri,cmn-0722c718.mp3," appauvri, appauvries, appauvris, Appauvrie"
纪要,jìyào,résumé,cmn-07314a8c.mp3," résumé, Résumé de l', Résumé des, Récapitulatif, Résumé de"
产,chǎn,rendement,cmn-0732d117.mp3," rendement, le rendement, produit, de rendement, production"
高空,gāokōng,Haute altitude,cmn-07561732.mp3," altitude, altitude au, altitude de, d'altitude"
容忍,róngrěn,tolérer,cmn-075b54d4.mp3," tolérer, supporter, Tolerate, Tolèrent, Tolère"
竖,shù,vertical,cmn-07734c64.mp3," vertical, verticale, colonnes, Portrait, verticales"
礼品,lǐpǐn,cadeau,cmn-077a3ac9.mp3," cadeau, Cadeaux, don, cadeau à"
贤惠,xiánhuì,vertueux,cmn-078cdcb8.mp3," vertueux, vertueuse, honnête, vertueuses"
烦躁,fánzào,agité,cmn-07a1729e.mp3," agité, maussade, fretful, chagrine, grognon"
弊端,bìduān,faute professionnelle,cmn-07af85a6.mp3," faute professionnelle, malversation, fautes professionnelles, contre la faute professionnelle, erreur médicale"
好客,hàokè,hospitalier,cmn-07e1ecdb.mp3," hospitalier, Accueillante, Hospitable, accueillant, accueillants"
精确,jīngquè,précis,cmn-07f62d26.mp3," précis, exact, exactes, fidèle, Accurate"
高产,gāochǎn,haut rendement,cmn-07f98420.mp3," haut rendement, Rendement élevé, high yield, avec un rendement élevé, haute limite"
亲生,qīnshēng,propre,cmn-082b697d.mp3," propre, boutique ou, le propriétaire de, Own, boutique"
当心,dāngxīn,faire attention,cmn-082cdbdb.mp3," faire attention, Faites attention de, Faites attention à, Attention, Faites attention"
蝉,chán,cigale,cmn-083b97d9.mp3," cigale, de Cicada, de cigale, cicada, cigales"
犁,lí,charrue,cmn-083fdc40.mp3," charrue, Charrue enfouisseuse, de charrue"
仆人,púrén,serviteur,cmn-08474c09.mp3," serviteur, fonctionnaire, servante, domestique, servant"
不良,bùliáng,mauvais,cmn-084ac967.mp3," mauvais, Bof, illicite, mal, Bad"
呼吁,hūyù,appel,cmn-085efff7.mp3," appel, appel de, appel du, appel a"
凯旋,kǎixuán,retour Triumphant,cmn-0880a424.mp3," Triumphant, triomphal, triomphant, Triomphante, de triomphe"
否认,fǒurèn,nier,cmn-08833dd5.mp3," nier, refuser, démentir, Interdire l', Deny"
乱七八糟,luànqībāzāo,A vau,cmn-08932d3f.mp3," vau"
治理,zhìlǐ,contrôle,cmn-089ca1f9.mp3," contrôle, contrôle de, de configuration, de contrôle, contrôler"
轰动,hōngdòng,sensation,cmn-08b8f323.mp3," sensation, sensations, sentiment, la sensation, sensation de"
大肆,dàsì,étourdiment,cmn-08cf6ebc.mp3," étourdiment, de gaieté de cœur, sans motif, sans raison, arbitrairement"
挂钩,guàgōu,crochet,cmn-08d762e4.mp3," crochet, crochet de, de crochet, hameçon, crochets"
骨肉,gǔròu,La chair et le sang,cmn-08e11d61.mp3," le sang, sang, de sang, artérielle, du sang"
盲从,mángcóng,aveuglément,cmn-08f4bba1.mp3," aveuglément, aveuglément les, Aveuglement, Aveugle, aveuglette"
复,fù,complexe,cmn-090a4d29.mp3," complexe, Complexe de, complexes, Complex"
内幕,nèimù,Inside story,cmn-092148d8.mp3," Inside story, histoire intérieure, histoire à l'intérieur, histoire interne, histoire vécue"
媒介,méijiè,médias,cmn-0925d02d.mp3," médias, les médias, média, des médias, media"
一身,yīshēn,une,cmn-0926b093.mp3," une, un, L'une, One, L'un"
验证,yànzhèng,vérification,cmn-0940f7d5.mp3," vérification, de vérification de, la vérification, Verification, de vérification"
连续剧,liánxùjù,série,cmn-094b2ad2.mp3," série, de la série, ensemble, la série, collection"
起诉,qǐsù,poursuivre en justice,cmn-095dd3b1.mp3," poursuivre en justice, de Sue, poursuivez, sue"
许可,xǔkě,permis,cmn-095f5778.mp3," permis, de permis, le permis, permettre, autorisation"
大无畏,dàwúwèi,sans peur,cmn-096fe8cd.mp3," sans peur"
强盛,qiángshèng,puissant et prospère,cmn-0976bf41.mp3," et prospère, et la prospérité, et de prospérité, et plus prospère"
流寇,liúkòu,Bandits,cmn-0977abe8.mp3," Bandits, Bandits de, Des bandits, les bandits, de bandits"
邻国,línguó,Les pays voisins,cmn-09904f2b.mp3," Les pays voisins, des pays voisins, Pays limitrophes, les pays limitrophes, Pays voisins"
示范,shìfàn,démonstration,cmn-099d99f4.mp3," démonstration, de démonstration, démonstration de, Demonstration, en évidence"
人权,rénquán,droits de l'homme,cmn-099ecca3.mp3," droits de l'homme, droits humains, Les droits humains, des droits humains, droits de la personne"
泉,quán,printemps,cmn-09a2b3ff.mp3," printemps, ressort, du Printemps, printanier, de printemps"
资产,zīchǎn,actif,cmn-09ba9641.mp3," actif, actifs, biens, des actifs, Assets"
纸张,zhǐzhāng,papier,cmn-09bdac4e.mp3," papier, de papier, en papier, feuille, article"
卓越,zhuóyuè,excellent,cmn-09cbf3e3.mp3," excellent, excellentes, excellents, bon, excellente"
放射,fàngshè,radiation,cmn-09cd1a8f.mp3," radiation, irradiation, les radiations, de rayonnement, des radiations"
掘,jué,creuser,cmn-09fadbb3.mp3," creuser, fouilles, des fouilles, dig, creusement"
限,xiàn,limite,cmn-09fe902a.mp3," limite, Limit, Limite d', limitation, Limite de"
瑞雪,ruìxuě,neige,cmn-09ffe0a6.mp3," neige, de neige, enneigement, la neige, de la neige"
嘱托,zhǔtuō,Exhortations,cmn-0a09fada.mp3," Exhortations, des exhortations, d'exhortations, exhortation"
高低,gāodī,hauteur,cmn-0a0a8a8b.mp3," hauteur, Hauteur de, apogée, altitude, de taille Hauteur"
拍照,pāizhào,photographie,cmn-0a312a39.mp3," photographie, photo, de Photographies, Photograph, de Droits"
锯,jù,scie,cmn-0a36c35a.mp3," scie, scie à, la scie, de scie, saw"
好在,hǎozài,heureusement,cmn-0a4451b4.mp3," heureusement, bonheur, Fort heureusement, chance"
孝顺,xiàoshùn,La piété filiale,cmn-0a4d75d9.mp3," La piété filiale, piété filiale, de piété filiale"
丰满,fēngmǎn,complet,cmn-0a5dbd67.mp3," complet, plein, entier, la pleine, Cadrage en"
电气,diànqì,électrique,cmn-0a61e016.mp3," électrique, Electrique, électrique de, électricité, électrique à"
驾,jià,drive,cmn-0a6eab16.mp3," drive, promenade, conduire, d'entraînement, attaque"
欢笑,huānxiào,gaieté,cmn-0a7d6c37.mp3," gaieté, hilarité, gaîté, de gaieté, heureux du monde"
自卫,zìwèi,Autodéfense,cmn-0ac52382.mp3," Autodéfense, L'autodéfense, La légitime défense"
紧迫,jǐnpò,urgent,cmn-0ad04cfe.mp3," urgent, de toute urgence, pressant, urgence, d'urgence"
正规,zhèngguī,régulier,cmn-0ad458ff.mp3," régulier, ordinaire, habituel, normal, Regular"
恋,liàn,amour,cmn-0adc86a2.mp3," amour, aimer, Aimez, adorer, Aime"
惊慌,jīnghuāng,panique,cmn-0ae8ca36.mp3," panique, de panique, Panic, affolement, la panique"
面子,miànzi,visage,cmn-0af29a6d.mp3," visage, face, des visages, figure, de visage"
不解,bùjiě,indissoluble,cmn-0afb8c60.mp3," indissoluble, indissociable, indissolubilité, indissolubles"
抗战,kàngzhàn,résistance,cmn-0aff8d35.mp3," résistance, la Résistance, Resistance, de résistance, la résistance à"
噪音,zàoyīn,bruit,cmn-0b09085e.mp3," bruit, bruits, du bruit, le bruit, de bruit"
做工,zuògōng,maîtrise,cmn-0b21ce23.mp3," maîtrise, Exécution, finition, la fabrication, de fabrication"
高烧,gāoshāo,Une fièvre élevée,cmn-0b3bb7c3.mp3," Une fièvre élevée, Forte fièvre, Une forte fièvre, Fièvre élevée, la fièvre élevée"
骡子,luózi,mule,cmn-0b465115.mp3," mule, mulet, Mule de, de mule, la mule"
留神,liúshén,Faites attention,cmn-0b47bc1d.mp3," Faites attention, Attention de salaire, Faites attention se, Fais attention, Pay Attention"
植,zhí,plante,cmn-0b4cf370.mp3," plante, usine, des plantes d', installation, des plantes"
参与,cānyù,participer,cmn-0b5a808a.mp3," participer, Europe, Participe, de participer, Participation"
马达,mǎdá,moteur,cmn-0b6d2c16.mp3," moteur, automobiles, le moteur, automobile, du moteur"
水产,shuǐchǎn,produit aquatique,cmn-0b7b80e0.mp3," aquatique, Aquatic, Aquatiques, aquatiques de, aquatique de"
说情,shuōqíng,intercéder,cmn-0ba1f9f3.mp3," intercéder, d'intercéder, Intercède, Intercede"
总司令,zǒngsīlìng,Commandant général,cmn-0bf4d1b6.mp3," Commandant général, de commandant en chef, général en chef, commandant en chef, Commander in Chief"
曰,yuē,dire,cmn-0bfa955d.mp3," dire, Dis, Dites, Disons"
隔绝,géjué,isolement,cmn-0c3ffc04.mp3," isolement, isolation, d'isolation, d'isolement"
订货,dìnghuò,ordre,cmn-0c4a14da.mp3," ordre, commande, Commander un, Commandez, arrêté"
大雁,dàyàn,Dayan,cmn-0c693830.mp3," Dayan, de Dayan, Edouard Dayan, Dayan a"
邻,lín,voisin,cmn-0c74a2f0.mp3," voisin, de voisins, prochain, de voisin, du voisin"
私有制,sīyǒuzhì,La propriété privée,cmn-0c7c2ad1.mp3," La propriété privée, Propriété privée"
空白,kòngbái,blanc,cmn-0c85e1c7.mp3," blanc, vide, Blank, Espace blanc, en blanc"
飞船,fēichuán,Spaceship,cmn-0c87004b.mp3," Spaceship, vaisseau, Vaisseau spatial, astronef, spatial"
伸手,shēnshǒu,main,cmn-0ca2aeef.mp3," main, côté, la Main, aiguille, des mains"
人均,rénjūn,par habitant,cmn-0cb5b6e3.mp3," par habitant, par habitant est, par habitant se, par habitant a"
起哄,qǐhòng,raillerie,cmn-0cc745a0.mp3," raillerie, Geer, jeer, persifler, conspuer"
动荡,dòngdàng,troubles,cmn-0ccf462b.mp3," troubles, des troubles, L'agitation, Les troubles, agitation"
困苦,kùnkǔ,épreuves,cmn-0cdcb54c.mp3," épreuves, cas de difficultés, difficultés, détresse"
爱戴,àidài,L'amour et l'estime,cmn-0ce291f1.mp3," l'estime, d'estime, estime de, estime de soi, considération"
魔术,móshù,magie,cmn-0cee1140.mp3," magie, magique, enchantement, magic, de magie"
赴,fù,aller,cmn-0d0e7562.mp3," aller, Allez, Go, Accédez, aller à"
沙,shā,sable,cmn-0d0e92da.mp3," sable, du sable, de sable, le sable"
指令,zhǐlìng,instruction,cmn-0d26e2d3.mp3," instruction, d'instructions, enseignement, d'instruction, directives"
出售,chūshòu,vendre,cmn-0d283a54.mp3," vendre, revendre, Vendez, A vendre, se vendre"
殖民主义,zhímínzhǔyì,colonialisme 殖民 colonialisme, au colonialisme, Colonialism, colonialisme a,cmn-0d3fdf1a.mp3,"colonialisme 殖民 colonialisme, au colonialisme, Colonialism, colonialisme a"
降临,jiànglín,arriver à,cmn-0d57eb37.mp3," arriver à, échoir, abattre sur, arrivait un malheur, abattra sur"
会计,kuàijì,comptabilité,cmn-0d799fe3.mp3," comptabilité, comptable, Accounting, comptabilisation"
不卑不亢,bùbēibùkàng,décemment,cmn-0d9d4285.mp3," décemment, décence, Decently, convenablement, dignement"
礼节,lǐjié,courtoisie,cmn-0dab5138.mp3," courtoisie, Avec la permission, Courtesy, Avec l'aimable autorisation, citée avec la permission"
酝酿,yùnniàng,brasser,cmn-0dbcc44e.mp3," brasser, Bar à, brew, bières, Brew de"
空心,kōngxīn,creux,cmn-0dbeab26.mp3," creux, Creuse, cavité, creuses"
探亲,tànqīn,visite,cmn-0dc56aaf.mp3," visite, Visiter, séjour, Consultez, Visit"
省会,shěnghuì,capitale de la province,cmn-0dd17244.mp3," capitale de la province, capitale de province, capitale provinciale de, capitale provinciale"
照明,zhàomíng,éclairage,cmn-0dce96e0.mp3," éclairage, illumination, d'éclairage, enluminure, d'illumination"
诸位,zhūwèi,Hommes,cmn-0ded016a.mp3," Hommes, messieurs, gentilshommes, collègues, gentlemen"
惟一,wéiyī,la seule,cmn-0df5bd60.mp3," la seule, Le seul, seul, l'unique, Seule"
诈骗,zhàpiàn,blouser,cmn-0dff1774.mp3," blouser, escroquer, escroquer les, bilk, d'escroquer"
发火,fāhuǒ,Se mettre en colère,cmn-0e309f5f.mp3," Se mettre en colère, me mettre en colère, mettre en colère, Fâchez"
通道,tōngdào,canal,cmn-0e3fda60.mp3," canal, Canal d', chenal, conduit, Chaîne"
股东,gǔdōng,actionnaire,cmn-0e6a267d.mp3," actionnaire, actionnaire de, Actionnaires"
馅儿,xiànr,rembourrage,cmn-0e7126cf.mp3," rembourrage, bourre, la farce, bourrage, farce"
画面,huàmiàn,écran,cmn-0e721f6e.mp3," écran, d'écran, l'écran, page"
沉着,chénzhuó,calme,cmn-0e734aab.mp3," calme, de calme, Le calme, Calm, calmer"
腐败,fǔbài,corruption,cmn-0e775bc9.mp3," corruption, de corruption, La corruption, contre la corruption, corruption de"
问答,wèndá,questions et réponses,cmn-0e7d2d03.mp3," questions et réponses, Les questions et réponses, questions et de réponses, questions et des réponses, des questions et réponses"
火灾,huǒzāi,feu,cmn-0e837c1b.mp3," feu, incendie, d'incendie, flamme, au feu"
妥,tuǒ,approprié,cmn-0e898751.mp3," approprié, correct, adéquat, propre, convenable"
师长,shīzhǎng,professeur,cmn-0ecacdfe.mp3," professeur, enseignant, l'enseignant, maître, des enseignants"
特色,tèsè,caractéristique,cmn-0ed029d0.mp3," caractéristique, caractère, caractéristique de, caractérise, caractéristiques"
展销,zhǎnxiāo,exposition,cmn-0ed43cb1.mp3," exposition, expositions, des expositions, d'exposition, Exhibition"
实惠,shíhuì,substantiel,cmn-0ed45880.mp3," substantiel, considérables, important, réel, considérable"
游击,yóujī,guérilla,cmn-0ef60a5f.mp3," guérilla, Guerilla, de guérilla, guerrilla"
全力,quánlì,complet,cmn-0f0a0ddc.mp3," complet, plein, entier, La pleine, Cadrage en"
直至,zhízhì,jusqu'à ce que la,cmn-0f1e28f7.mp3," jusqu'à ce que la, jusqu'à ce que le, Tant que le, jusqu'à ce que, jusqu'à ce que l'"
赞助,zànzhù,sponsor,cmn-0f225079.mp3," sponsor, parrain, commanditaire du, mécène, commanditaire"
坦白,tǎnbái,franc,cmn-0f23b6ad.mp3," franc, franchement, franches, de Frank, franche"
包干儿,bāogānr,Forfait enfant 包干 Forfait, Forfait d', la somme forfaitaire, Montant forfaitaire, forfaitaire 儿 enfant, enfance, enfant de,cmn-0f2f0296.mp3,"Forfait enfant 包干 Forfait, Forfait d', la somme forfaitaire, Montant forfaitaire, forfaitaire 儿 enfant, enfance, enfant de"
成效,chéngxiào,effet,cmn-0f339a94.mp3," effet, d'effet, effet de, Effect, Effets"
破获,pòhuò,découvrir,cmn-0f40de30.mp3," découvrir, de découvrir, découvrir des, Découvrez, découvrir les"
产地,chǎndì,Lieu d'origine,cmn-0f60adef.mp3," Lieu d'origine, endroit d'origine, le lieu d'origine, du lieu d'origine"
考取,kǎoqǔ,admise,cmn-0f8131b5.mp3," admise, Admis au, Admis à, Admise au, Admis dans"
舒展,shūzhǎn,étirage,cmn-0f980049.mp3," étirage, L'étirement, Se étendant, Se étirer, d'étirement"
当局,dāngjú,autorités,cmn-0fa6a7ef.mp3," autorités, Autorités de, Les autorités, Pouvoirs, des autorités"
查获,cháhuò,saisi,cmn-0fc81238.mp3," saisi, Saisis, Saisie, Bien saisi, Pris"
电动机,diàndòngjī,moteur électrique,cmn-0ff602fe.mp3," moteur électrique, moteur électrique de, moteurs électriques, Le moteur électrique"
待业,dàiyè,au chômage,cmn-1016fd78.mp3," au chômage, sans emploi, chômeur, sans travail, en chômage"
乃,nǎi,est,cmn-101c6605.mp3," est, Is, Ce est"
从未,cóngwèi,jamais,cmn-101e23c8.mp3," jamais, n'a jamais, Ne jamais, Ne pas, Ne"
渗,shèn,suinter,cmn-10595757.mp3," suinter, infiltrer à, se infiltrer à, Seep, infiltrer"
